"time","open","high","low","close","volume","volumeq"
"2020-02-06 22:00:00+00",9783.43,9801.98,9740,9750.19,1985.1,19401974
"2020-02-06 21:00:00+00",9747.29,9792,9739.17,9783.43,1956.17,19101834
"2020-02-06 20:00:00+00",9769.18,9778.1,9722.43,9747.29,1885.21,1.838889E+7
"2020-02-06 19:00:00+00",9771.57,9779.93,9717.85,9769.18,1782.18,17375518
"2020-02-06 18:00:00+00",9788.64,9810.7,9733.41,9771.57,1630.66,1.593947E+7
"2020-02-06 17:00:00+00",9786.88,9839.63,9750,9788.64,2277.36,22299002
"2020-02-06 16:00:00+00",9824.3,9830,9756,9786.88,2266.92,22202278
"2020-02-06 15:00:00+00",9744.19,9862.57,9681.44,9824.3,4835.53,47299084
"2020-02-06 14:00:00+00",9825.22,9862.56,9638,9744.19,7736.47,7.558979E+7
"2020-02-06 13:00:00+00",9698.89,9832.32,9698.66,9825.22,6422.53,62724336
"2020-02-06 12:00:00+00",9678.5,9707.21,9655,9698.89,2000.02,19361014
"2020-02-06 11:00:00+00",9662.24,9698,9647.35,9678.5,1874.19,18131266
"2020-02-06 10:00:00+00",9645.9,9665,9619.3,9662.24,1742.35,1.679926E+7
"2020-02-06 09:00:00+00",9628.8,9667.17,9605.55,9645.9,2655.7,25619074
"2020-02-06 08:00:00+00",9649.07,9697.78,9615.11,9628.8,3031.64,2.92928E+7
"2020-02-06 07:00:00+00",9637.15,9690,9607.52,9649.07,2220.78,21430492
"2020-02-06 06:00:00+00",9644.84,9664.93,9630,9637.15,1170.86,11295796
"2020-02-06 05:00:00+00",9635.7,9653.99,9617.1,9644.84,1385.16,13347284
"2020-02-06 04:00:00+00",9582.97,9650,9571,9635.7,1228.29,11796123
"2020-02-06 03:00:00+00",9634.5,9635.11,9568.57,9582.97,878.1,8425447
"2020-02-06 02:00:00+00",9550.59,9634.99,9540,9634.5,1478.75,14185547
"2020-02-06 01:00:00+00",9612.04,9635.11,9526.35,9550.59,2479.17,23726078
"2020-02-06 00:00:00+00",9635,9671.22,9565.14,9612.04,1953.61,18801494
"2020-02-05 23:00:00+00",9692.5,9693.71,9608.27,9635,2861.26,27599188
"2020-02-05 22:00:00+00",9672.87,9725,9671.93,9692.5,2109.32,2.045874E+7
"2020-02-05 21:00:00+00",9655.99,9698.45,9653.56,9672.87,1632.55,15792545
"2020-02-05 20:00:00+00",9657.11,9715,9631.76,9655.99,2626.05,25411506
"2020-02-05 19:00:00+00",9560.52,9744.45,9560,9657.11,7655.11,7.387007E+7
"2020-02-05 18:00:00+00",9563,9568,9524.47,9560.52,1968.84,18804144
"2020-02-05 17:00:00+00",9485.08,9566.19,9472.3,9563,3958.86,37721428
"2020-02-05 16:00:00+00",9445.62,9494.2,9430.45,9485.08,2079.97,19682892
"2020-02-05 15:00:00+00",9448.87,9479,9412,9445.62,1938.14,18297842
"2020-02-05 14:00:00+00",9451.17,9466.65,9410,9448.87,2069.97,19544932
"2020-02-05 13:00:00+00",9418.48,9475.18,9414.35,9451.17,4040.7,3.81798E+7
"2020-02-05 12:00:00+00",9383.46,9421.75,9363.78,9418.48,3220.31,30264956
"2020-02-05 11:00:00+00",9254.68,9403.68,9250,9383.46,5420.54,50615664
"2020-02-05 10:00:00+00",9258.53,9276.92,9246.15,9254.68,1402.19,12985403
"2020-02-05 09:00:00+00",9274.53,9276.98,9232.75,9258.53,1900.55,17581572
"2020-02-05 08:00:00+00",9267,9298,9256.53,9274.53,1392.6,12919054
"2020-02-05 07:00:00+00",9276.43,9300,9263.84,9267,1564.23,14521432
"2020-02-05 06:00:00+00",9244.35,9289.99,9232.03,9276.43,2649.18,24524902
"2020-02-05 05:00:00+00",9239.19,9245,9216.75,9244.35,1132.95,10460425
"2020-02-05 04:00:00+00",9226.98,9242,9205.89,9239.19,1192.19,1.099297E+7
"2020-02-05 03:00:00+00",9189.6,9229.52,9177.22,9226.98,1051.32,9669958
"2020-02-05 02:00:00+00",9224.65,9245.87,9189.05,9189.6,1405.68,12957757
"2020-02-05 01:00:00+00",9197.02,9240,9185,9224.65,2035.24,18744088
"2020-02-05 00:00:00+00",9202.48,9220.19,9178.72,9197.02,1086.31,9989478
"2020-02-04 23:00:00+00",9169.09,9203.09,9161.18,9202.48,926.84,8.50943E+6
"2020-02-04 22:00:00+00",9204.64,9207.02,9165.29,9169.09,1048.72,9.63453E+6
"2020-02-04 21:00:00+00",9186.37,9205.98,9151,9204.64,1462.71,13421094
"2020-02-04 20:00:00+00",9195.57,9208,9176,9186.37,1088.45,10001536
"2020-02-04 19:00:00+00",9228,9240,9173.9,9195.57,1593.07,14674587
"2020-02-04 18:00:00+00",9225.4,9232.55,9200.62,9228,1283,11819442
"2020-02-04 17:00:00+00",9206.47,9240,9200,9225.4,2553.64,23542402
"2020-02-04 16:00:00+00",9153.51,9236.72,9144,9206.47,4552.97,41885416
"2020-02-04 15:00:00+00",9157.85,9171.98,9115,9153.51,2204.35,2.015772E+7
"2020-02-04 14:00:00+00",9133.41,9159.66,9093.01,9157.85,2365.47,21583756
"2020-02-04 13:00:00+00",9182.81,9204.57,9100,9133.41,3315.09,3.029061E+7
"2020-02-04 12:00:00+00",9170.92,9249.9,9108,9182.81,4262.09,39167812
"2020-02-04 11:00:00+00",9172.16,9198.96,9153.78,9170.92,2782.64,25544548
"2020-02-04 10:00:00+00",9239.8,9327,9161,9172.16,3929.97,3.620678E+7
"2020-02-04 09:00:00+00",9278.63,9297.16,9238.2,9239.8,2069.91,19183218
"2020-02-04 08:00:00+00",9274.77,9318.89,9257,9278.63,2304.55,21404836
"2020-02-04 07:00:00+00",9289.34,9299,9250,9274.77,1387.09,12862816
"2020-02-04 06:00:00+00",9271.25,9295.94,9227.58,9289.34,2433.73,22537084
"2020-02-04 05:00:00+00",9282.95,9315.91,9255,9271.25,1829.95,1.699479E+7
"2020-02-04 04:00:00+00",9301.56,9305,9262.14,9282.95,984.41,9140865
"2020-02-04 03:00:00+00",9275.97,9307.69,9275.97,9301.56,832.27,7735749.5
"2020-02-04 02:00:00+00",9330.09,9344.02,9270,9275.97,964.28,8970986
"2020-02-04 01:00:00+00",9292.24,9350,9290.63,9330.09,1618.6,15097199
"2020-02-04 00:00:00+00",9274.05,9319.99,9251.01,9292.24,1257.05,11674541
"2020-02-03 23:00:00+00",9287.58,9303.82,9260,9274.05,583.55,5418191.5
"2020-02-03 22:00:00+00",9318.04,9318.09,9273.55,9287.58,653.31,6072652.5
"2020-02-03 21:00:00+00",9316.7,9344.02,9297.02,9318.04,998.75,9309038
"2020-02-03 20:00:00+00",9308.37,9318.79,9290.14,9316.7,738.75,6873307
"2020-02-03 19:00:00+00",9293.37,9317.03,9259.47,9308.37,1207.74,11218228
"2020-02-03 18:00:00+00",9263.67,9304.02,9234,9293.37,1921.65,17818036
"2020-02-03 17:00:00+00",9270,9331.5,9255,9263.67,3318.4,30825842
"2020-02-03 16:00:00+00",9353.61,9355.13,9265,9270,4162.26,38742096
"2020-02-03 15:00:00+00",9331.05,9365.79,9302.01,9353.61,2283.02,2.132544E+7
"2020-02-03 14:00:00+00",9347.12,9350.53,9307,9331.05,1955.28,18237632
"2020-02-03 13:00:00+00",9351.48,9373.97,9335.11,9347.12,1201.98,11245848
"2020-02-03 12:00:00+00",9312.93,9398.99,9303.2,9351.48,2047.28,1.914892E+7
"2020-02-03 11:00:00+00",9344.16,9348.34,9308.19,9312.93,2132.25,1.989038E+7
"2020-02-03 10:00:00+00",9371.22,9374.49,9336.07,9344.16,1637.23,15323219
"2020-02-03 09:00:00+00",9368.16,9399.42,9351.38,9371.22,1269.76,11905396
"2020-02-03 08:00:00+00",9395.34,9396.67,9346.09,9368.16,1442.76,13524052
"2020-02-03 07:00:00+00",9401.8,9418,9385,9395.34,947.87,8912899
"2020-02-03 06:00:00+00",9392.91,9426.6,9387.61,9401.8,900.01,8470065
"2020-02-03 05:00:00+00",9385.59,9405.88,9368.43,9392.91,883.74,8299011.5
"2020-02-03 04:00:00+00",9376.3,9397.14,9333.83,9385.59,1769.12,16578722
"2020-02-03 03:00:00+00",9510.76,9517.43,9320,9376.3,4666.14,4.384954E+7
"2020-02-03 02:00:00+00",9411.09,9618.79,9396.37,9510.76,5099.98,48546952
"2020-02-03 01:00:00+00",9331.51,9420.26,9288,9411.09,3133.79,2.930824E+7
"2020-02-03 00:00:00+00",9380,9417.39,9322,9331.51,2449.95,22927246
"2020-02-02 23:00:00+00",9441.5,9442.87,9374.53,9380,1437.48,13517602
"2020-02-02 22:00:00+00",9437.55,9447.24,9425,9441.5,633.49,5977974
"2020-02-02 21:00:00+00",9438.08,9454.87,9419.38,9437.55,1194.35,11275428
"2020-02-02 20:00:00+00",9442.75,9460,9430.18,9438.08,1297.98,12259389
"2020-02-02 19:00:00+00",9430.73,9455,9428.02,9442.75,782.9,7394605
"2020-02-02 18:00:00+00",9427.75,9449.5,9395.46,9430.73,1751.38,16515057
"2020-02-02 17:00:00+00",9446.77,9458.19,9417.96,9427.75,1250.21,11793839
"2020-02-02 16:00:00+00",9446.86,9464.52,9433.68,9446.77,1541.77,14571914
"2020-02-02 15:00:00+00",9421.99,9458.8,9363.89,9446.86,2153.97,20282128
"2020-02-02 14:00:00+00",9421.8,9430.56,9396.83,9421.99,1388.68,13073431
"2020-02-02 13:00:00+00",9435.54,9477.03,9402.04,9421.8,2686.4,2.535674E+7
"2020-02-02 12:00:00+00",9423.35,9443.08,9410,9435.54,1240.4,11691162
"2020-02-02 11:00:00+00",9380.6,9450,9380.55,9423.35,3734.14,35177296
"2020-02-02 10:00:00+00",9368.06,9385,9352.5,9380.6,964.16,9033138
"2020-02-02 09:00:00+00",9370.53,9400,9346,9368.06,1278.49,11977899
"2020-02-02 08:00:00+00",9361.09,9385,9350.01,9370.53,1298.25,12161637
"2020-02-02 07:00:00+00",9311.43,9382,9289.08,9361.09,2096.45,1.9579E+7
"2020-02-02 06:00:00+00",9322.33,9346.08,9300,9311.43,1656.82,15432075
"2020-02-02 05:00:00+00",9266.83,9332.72,9120,9322.33,4908.14,45402308
"2020-02-02 04:00:00+00",9267.83,9295.06,9251.18,9266.83,1319,12232031
"2020-02-02 03:00:00+00",9336.43,9336.43,9245.75,9267.83,2431.58,22561138
"2020-02-02 02:00:00+00",9328.49,9347.81,9307.83,9336.43,1260.29,11755774
"2020-02-02 01:00:00+00",9384.61,9387.03,9320,9328.49,1189.52,11120546
"2020-02-02 00:00:00+00",9377.87,9409.99,9376.69,9384.61,886.2,8323261
"2020-02-01 23:00:00+00",9379.99,9407.8,9350,9377.87,853.98,8013523
"2020-02-01 22:00:00+00",9381.43,9381.8,9364.06,9379.99,541.9,5079836.5
"2020-02-01 21:00:00+00",9367.09,9392.05,9353.01,9381.43,881.97,8268509.5
"2020-02-01 20:00:00+00",9390.3,9392.25,9351.43,9367.09,713.47,6686109
"2020-02-01 19:00:00+00",9381.48,9403,9356.01,9390.3,1055.28,9905904
"2020-02-01 18:00:00+00",9405.8,9420.98,9380.94,9381.48,1575.03,14810222
"2020-02-01 17:00:00+00",9333.91,9407.52,9327,9405.8,1518.5,14235698
"2020-02-01 16:00:00+00",9350.08,9375,9330.27,9333.91,1231.67,11521436
"2020-02-01 15:00:00+00",9345.35,9359.4,9305,9350.08,1386.63,12937443
"2020-02-01 14:00:00+00",9312.06,9372,9303.72,9345.35,1433.8,13404699
"2020-02-01 13:00:00+00",9354.66,9367.64,9281,9312.06,1449.55,13516257
"2020-02-01 12:00:00+00",9379.55,9385.82,9321.41,9354.66,1381.15,12910042
"2020-02-01 11:00:00+00",9387.87,9407,9358,9379.55,1024.07,9607042
"2020-02-01 10:00:00+00",9384.62,9398.71,9355,9387.87,1376.81,12905968
"2020-02-01 09:00:00+00",9423.01,9425.76,9380,9384.62,1229.35,11552336
"2020-02-01 08:00:00+00",9398.01,9454.77,9396.96,9423.01,1388.43,1.309612E+7
"2020-02-01 07:00:00+00",9381.12,9409.64,9378.85,9398.01,769.84,7233422
"2020-02-01 06:00:00+00",9401.42,9414.37,9377.77,9381.12,863.63,8118728
"2020-02-01 05:00:00+00",9432.33,9449.94,9400,9401.42,862.62,8133343.5
"2020-02-01 04:00:00+00",9441.88,9457.14,9390.01,9432.33,1022.5,9637561
"2020-02-01 03:00:00+00",9429.86,9464.53,9403.27,9441.88,1493.4,14101612
"2020-02-01 02:00:00+00",9383.07,9435,9377.8,9429.86,1016.77,9559705
"2020-02-01 01:00:00+00",9352.89,9394.08,9341.17,9383.07,789.5,7.39541E+6
"2020-02-01 00:00:00+00",9402.42,9419.96,9327.24,9352.89,1040.74,9758287
"2020-01-31 23:00:00+00",9366.24,9430,9342.77,9402.42,1422.96,1.335533E+7
"2020-01-31 22:00:00+00",9321,9373.85,9315.34,9366.24,1161.53,10854162
"2020-01-31 21:00:00+00",9302.67,9339.97,9300.59,9321,925.31,8626509
"2020-01-31 20:00:00+00",9318.67,9320,9294.33,9302.67,704.37,6557131
"2020-01-31 19:00:00+00",9282.5,9320,9276.29,9318.67,844.33,7857323
"2020-01-31 18:00:00+00",9287.8,9316.44,9270,9282.5,1262.33,11733873
"2020-01-31 17:00:00+00",9339.19,9367.5,9256.24,9287.8,2712.39,25257712
"2020-01-31 16:00:00+00",9263.18,9345.82,9261.66,9339.19,1755.77,1.633246E+7
"2020-01-31 15:00:00+00",9271.85,9300,9237.9,9263.18,1823.74,16901318
"2020-01-31 14:00:00+00",9282.33,9295.6,9210.01,9271.85,2944.59,27260436
"2020-01-31 13:00:00+00",9328.41,9332.23,9247.1,9282.33,3657.91,33977388
"2020-01-31 12:00:00+00",9344.57,9347.75,9304,9328.41,2474.85,2.30938E+7
"2020-01-31 11:00:00+00",9359.61,9384.91,9270.4,9344.57,2955.64,27593276
"2020-01-31 10:00:00+00",9378.3,9414.94,9357.04,9359.61,1854.08,17409434
"2020-01-31 09:00:00+00",9374.56,9409.51,9338,9378.3,1576,14767213
"2020-01-31 08:00:00+00",9379.32,9382.39,9329.34,9374.56,1422.49,13299516
"2020-01-31 07:00:00+00",9345.53,9393.17,9320,9379.32,2276.73,2.13133E+7
"2020-01-31 06:00:00+00",9416.12,9432.14,9330,9345.53,2003.56,18790082
"2020-01-31 05:00:00+00",9444,9448.68,9400,9416.12,1644.9,15496428
"2020-01-31 04:00:00+00",9444.35,9474.94,9431.29,9444,1123.59,10626451
"2020-01-31 03:00:00+00",9478.47,9479.06,9390.07,9444.35,1983.5,18707862
"2020-01-31 02:00:00+00",9473.87,9499.71,9440.12,9478.47,1128.03,10687681
"2020-01-31 01:00:00+00",9513.21,9530.22,9472.86,9473.87,1062,1.00925E+7
"2020-01-31 00:00:00+00",9563.69,9577.56,9466.66,9513.21,1913.99,18210718
"2020-01-30 23:00:00+00",9566.05,9572,9531.01,9563.69,859.53,8209454
"2020-01-30 22:00:00+00",9575.38,9578,9520.2,9566.05,1489.32,14221024
"2020-01-30 21:00:00+00",9506.82,9578,9486.57,9575.38,2828.28,26991724
"2020-01-30 20:00:00+00",9499.28,9526.14,9460,9506.82,2961.13,28118282
"2020-01-30 19:00:00+00",9468.5,9530,9458.02,9499.28,2713.56,25769436
"2020-01-30 18:00:00+00",9370.93,9523.4,9370.17,9468.5,6805.76,64391424
"2020-01-30 17:00:00+00",9386.88,9477.06,9220,9370.93,8039.07,7.513755E+7
"2020-01-30 16:00:00+00",9349.82,9391.8,9335,9386.88,2193.85,20542602
"2020-01-30 15:00:00+00",9386.97,9412.35,9306,9349.82,2748.86,25714102
"2020-01-30 14:00:00+00",9375.58,9401,9351.73,9386.97,1872.32,17567768
"2020-01-30 13:00:00+00",9338.21,9395,9332.29,9375.58,1939.05,18178176
"2020-01-30 12:00:00+00",9334.27,9361.21,9315,9338.21,1464.78,13676406
"2020-01-30 11:00:00+00",9364.49,9376.98,9327,9334.27,1183.08,11062122
"2020-01-30 10:00:00+00",9374.02,9391.65,9320.01,9364.49,1973.75,18461454
"2020-01-30 09:00:00+00",9391.02,9408.36,9356,9374.02,2060.47,19323176
"2020-01-30 08:00:00+00",9325.32,9399,9325.32,9391.02,2151.66,20161026
"2020-01-30 07:00:00+00",9318,9350,9305,9325.32,1112.9,10381647
"2020-01-30 06:00:00+00",9329.5,9353.36,9316.35,9318,1310.01,12223012
"2020-01-30 05:00:00+00",9280.3,9360,9277.23,9329.5,1449.73,13532941
"2020-01-30 04:00:00+00",9252,9292,9247.82,9280.3,933.34,8653928
"2020-01-30 03:00:00+00",9296.36,9296.36,9252,9252,846.04,7844131
"2020-01-30 02:00:00+00",9278.29,9298.28,9252.81,9296.36,1252.53,11619369
"2020-01-30 01:00:00+00",9301.53,9333.97,9204.44,9278.29,3336.48,3.090807E+7
"2020-01-30 00:00:00+00",9341.99,9363,9290,9301.53,1283.89,11972023
"2020-01-29 23:00:00+00",9377.99,9386.81,9309.75,9341.99,1206.69,11278004
"2020-01-29 22:00:00+00",9386.46,9449.24,9330,9377.99,2843.53,26675886
"2020-01-29 21:00:00+00",9393.98,9414.44,9351.73,9386.46,1447.15,13578091
"2020-01-29 20:00:00+00",9372.32,9415,9322.26,9393.98,2387.71,2.239648E+7
"2020-01-29 19:00:00+00",9343.81,9382.36,9341.91,9372.32,1197.44,11215517
"2020-01-29 18:00:00+00",9361.2,9375,9335.01,9343.81,1596.04,14931655
"2020-01-29 17:00:00+00",9285.01,9366,9265,9361.2,2030,18933656
"2020-01-29 16:00:00+00",9329.08,9329.48,9279.35,9285.01,1316.53,12241223
"2020-01-29 15:00:00+00",9324.07,9345.42,9290,9329.08,1295.77,12079465
"2020-01-29 14:00:00+00",9280.06,9351.5,9265,9324.07,2569.05,23910374
"2020-01-29 13:00:00+00",9303.15,9316.8,9250.05,9280.06,1622.43,15067356
"2020-01-29 12:00:00+00",9407.93,9416.71,9216,9303.15,4627.45,43027656
"2020-01-29 11:00:00+00",9332.48,9434.94,9257.58,9407.93,3901.98,3.648082E+7
"2020-01-29 10:00:00+00",9387.11,9387.52,9319.2,9332.48,2218.41,20728472
"2020-01-29 09:00:00+00",9365,9387.99,9341.78,9387.11,1394.13,13053529
"2020-01-29 08:00:00+00",9332.74,9370.07,9317.08,9365,1970.9,18423076
"2020-01-29 07:00:00+00",9355.07,9393.04,9330,9332.74,2251.47,21075994
"2020-01-29 06:00:00+00",9333.79,9362.61,9326.13,9355.07,1247.74,11664099
"2020-01-29 05:00:00+00",9343.5,9379.93,9314,9333.79,1372,12821812
"2020-01-29 04:00:00+00",9323.11,9362.53,9308.01,9343.5,1331.17,12433451
"2020-01-29 03:00:00+00",9344.24,9362.28,9261.32,9323.11,1904.75,1.775084E+7
"2020-01-29 02:00:00+00",9331.15,9385,9326.03,9344.24,2014.29,18841048
"2020-01-29 01:00:00+00",9374.21,9420.82,9316,9331.15,4015,37604684
"2020-01-29 00:00:00+00",9133,9400,9115.55,9374.21,6829.21,63414188
"2020-01-28 23:00:00+00",9050.64,9163.5,9045.29,9133,1499.71,13671969
"2020-01-28 22:00:00+00",9061.5,9120,9038.69,9050.64,1613.2,14651484
"2020-01-28 21:00:00+00",9010.86,9090,9007.74,9061.5,2091.04,18942684
"2020-01-28 20:00:00+00",8998.63,9039.84,8976.46,9010.86,1174.1,10581779
"2020-01-28 19:00:00+00",8983.03,9040,8965.38,8998.63,1799.39,16210262
"2020-01-28 18:00:00+00",8969.18,8999.78,8862.4,8983.03,3940.79,35257892
"2020-01-28 17:00:00+00",9024.58,9045.88,8967.83,8969.18,2967.02,26717136
"2020-01-28 16:00:00+00",9033.93,9066.06,8958,9024.58,4685.58,42245036
"2020-01-28 15:00:00+00",9086.36,9188,9020,9033.93,6301.68,57426812
"2020-01-28 14:00:00+00",9049.11,9100,9033,9086.36,2565,23262256
"2020-01-28 13:00:00+00",9082.13,9091.6,9015,9049.11,2171.51,19641034
"2020-01-28 12:00:00+00",9019.17,9117.47,9014,9082.13,3385.75,30739666
"2020-01-28 11:00:00+00",8975.17,9039.22,8942,9019.17,2520.14,2.267437E+7
"2020-01-28 10:00:00+00",8988.5,9015,8967.97,8975.17,1342.99,12070827
"2020-01-28 09:00:00+00",9039.92,9041.59,8962.35,8988.5,2395.31,21554746
"2020-01-28 08:00:00+00",9016.3,9060.41,9004.5,9039.92,1401.91,12671081
"2020-01-28 07:00:00+00",9059.1,9078.03,8990,9016.3,1815.33,16387701
"2020-01-28 06:00:00+00",9054.95,9078.57,8930.67,9059.1,3767.74,33978164
"2020-01-28 05:00:00+00",9111.95,9136.76,9043.04,9054.95,1839.11,16732866
"2020-01-28 04:00:00+00",9119.79,9122,9073.91,9111.95,1449.72,13191605
"2020-01-28 03:00:00+00",9132.96,9149.8,9101.17,9119.79,1595.66,14551706
"2020-01-28 02:00:00+00",9069.31,9166,9069.24,9132.96,4589.48,4.18414E+7
"2020-01-28 01:00:00+00",8907.57,9093.8,8907.56,9069.31,3397.71,30615378
"2020-01-28 00:00:00+00",8902.45,8954.4,8890.1,8907.57,1529.09,13639248
"2020-01-27 23:00:00+00",8964.85,8970,8890.96,8902.45,1691.43,15100118
"2020-01-27 22:00:00+00",8986.71,9000,8932,8964.85,2514.79,22551138
"2020-01-27 21:00:00+00",8932.12,8987,8920,8986.71,1624.08,14537688
"2020-01-27 20:00:00+00",8883.05,8988,8860.54,8932.12,5666.09,50545632
"2020-01-27 19:00:00+00",8767.06,8888,8763,8883.05,2165.32,19082004
"2020-01-27 18:00:00+00",8791.5,8810,8760.01,8767.06,1899.06,16691308
"2020-01-27 17:00:00+00",8779.67,8814.08,8749.2,8791.5,2602.33,2.287118E+7
"2020-01-27 16:00:00+00",8756.47,8796.95,8753.65,8779.67,2184.98,19175674
"2020-01-27 15:00:00+00",8739.6,8759.42,8717.1,8756.47,1438.37,12573708
"2020-01-27 14:00:00+00",8746.46,8785,8730,8739.6,2386.09,20883694
"2020-01-27 13:00:00+00",8735.67,8763.84,8700.41,8746.46,3346.27,29219444
"2020-01-27 12:00:00+00",8634.13,8750,8629,8735.67,2817.4,24505938
"2020-01-27 11:00:00+00",8641.99,8672.77,8624.2,8634.13,1573.26,13602159
"2020-01-27 10:00:00+00",8609.86,8649.99,8593.99,8641.99,2175.41,18768538
"2020-01-27 09:00:00+00",8658.01,8660.16,8535,8609.86,2301.83,19822504
"2020-01-27 08:00:00+00",8665.67,8675,8650.62,8658.01,740.7,6415044.5
"2020-01-27 07:00:00+00",8653.3,8669.65,8639.85,8665.67,727.27,6293686.5
"2020-01-27 06:00:00+00",8647.64,8661.99,8630.84,8653.3,928.19,8025500.5
"2020-01-27 05:00:00+00",8670.1,8686.86,8633.34,8647.64,1296.76,11227291
"2020-01-27 04:00:00+00",8655.49,8680,8639.2,8670.1,1051.14,9108743
"2020-01-27 03:00:00+00",8661.4,8668.66,8632.45,8655.49,1161.75,10051155
"2020-01-27 02:00:00+00",8667.29,8689.69,8651.69,8661.4,1484.16,12874051
"2020-01-27 01:00:00+00",8615,8704,8614.39,8667.29,3747.13,32457272
"2020-01-27 00:00:00+00",8577.67,8618.13,8565.92,8615,1109.05,9528019
"2020-01-26 23:00:00+00",8600.84,8610,8550.55,8577.67,1245.61,10695047
"2020-01-26 22:00:00+00",8568.23,8610,8568.23,8600.84,809.88,6958289
"2020-01-26 21:00:00+00",8569.1,8605,8560.83,8568.23,891.93,7654274
"2020-01-26 20:00:00+00",8580.03,8587.67,8544.01,8569.1,1442.45,12352949
"2020-01-26 19:00:00+00",8578.86,8618,8561.02,8580.03,1965.37,16873206
"2020-01-26 18:00:00+00",8503,8595.59,8489.52,8578.86,3778.13,3.234921E+7
"2020-01-26 17:00:00+00",8459.67,8511.16,8454.01,8503,1491.66,1.265132E+7
"2020-01-26 16:00:00+00",8454.48,8477.01,8450,8459.67,828.12,7009808
"2020-01-26 15:00:00+00",8454.21,8474,8440,8454.48,839.97,7104729.5
"2020-01-26 14:00:00+00",8457.27,8478,8443,8454.21,1045.41,8846534
"2020-01-26 13:00:00+00",8479.15,8488,8436,8457.27,1005.05,8500921
"2020-01-26 12:00:00+00",8446.55,8482.8,8431.38,8479.15,1222.37,10341118
"2020-01-26 11:00:00+00",8419.97,8463.69,8411.11,8446.55,1179.88,9956457
"2020-01-26 10:00:00+00",8417.97,8444.3,8392.96,8419.97,1201.45,10113715
"2020-01-26 09:00:00+00",8385.17,8477.77,8382.48,8417.97,2755.13,2.322052E+7
"2020-01-26 08:00:00+00",8354.68,8389.72,8343.32,8385.17,664.22,5553589
"2020-01-26 07:00:00+00",8377.28,8394.77,8343.2,8354.68,853.49,7141311.5
"2020-01-26 06:00:00+00",8367.17,8395,8364.89,8377.28,784.86,6576382
"2020-01-26 05:00:00+00",8368.82,8374.03,8350,8367.17,562.13,4.70111E+6
"2020-01-26 04:00:00+00",8324.69,8386.8,8322.74,8368.82,743.81,6.21828E+6
"2020-01-26 03:00:00+00",8343.88,8345.84,8321.1,8324.69,421.21,3509178.2
"2020-01-26 02:00:00+00",8325.95,8353.07,8319.61,8343.88,632.82,5277095
"2020-01-26 01:00:00+00",8340.58,8341.78,8293.66,8325.95,1301.9,10833669
"2020-01-26 00:00:00+00",8359.79,8386.8,8340,8340.58,732.77,6126745
"2020-01-25 23:00:00+00",8391,8420,8346.04,8359.79,1164.44,9766125
"2020-01-25 22:00:00+00",8368.25,8420,8367.91,8391,1264.92,10624277
"2020-01-25 21:00:00+00",8362.91,8374.1,8349.71,8368.25,541.59,4529588.5
"2020-01-25 20:00:00+00",8341.03,8375,8339.13,8362.91,755.84,6317964.5
"2020-01-25 19:00:00+00",8339.84,8345,8325,8341.03,449.26,3745314.5
"2020-01-25 18:00:00+00",8349.65,8362.75,8330,8339.84,550.25,4592741
"2020-01-25 17:00:00+00",8335.14,8358.01,8328.09,8349.65,719.8,6005533
"2020-01-25 16:00:00+00",8316.7,8339.54,8309,8335.14,671.59,5592423
"2020-01-25 15:00:00+00",8324.26,8353.5,8315.82,8316.7,982.39,8189855
"2020-01-25 14:00:00+00",8292.31,8358.94,8288.58,8324.26,1247.59,10393077
